province,city,district,name,score,comment_number,month_sales,avg_price,category,delivery_time,delivery_tip,delivery_type,in_time_delivery_percent,min_price,shipping_fee,lat,lng,hours,buz_code
江苏省,徐州市,铜山区,麦顿堡,0.0,90,月售32,,美食 汉堡,44分钟,,1,0,起送 ¥15,配送 ¥3,34.364614,117.127051,09:10-20:00,0
江苏省,扬州市,邗江区,叫个鸡,4.7,629,,,美食 炸鸡炸串,12118分钟,由 美团跑腿 提供送餐服务,0,59,起送 ¥15,配送 ¥0,32.339087,119.393043,"10:00-13:45,16:00-20:00",0
江苏省,盐城市,建湖县,饭当家,4.6,403,月售100+,人均 ¥17,美食 其他饭类套餐,44分钟,,1,0,起送 ¥15,免配送费,33.471039,119.798649,"09:30-13:30,16:10-23:30",0
江苏省,常州市,天宁区,南知南•卤味粉面馆(天宁吾悦店),4.5,419,月售1000+,人均 ¥20,美食 米粉/米线,31分钟,由美团快送提供配送服务,0,72,起送 ¥15,免配送费,31.764783,120.009529,09:45-20:45,0
江苏省,南通市,崇川区,9块8黄焖鸡米饭(起凤街店),4.7,2269,月售3000+,人均 ¥19,美食 黄焖鸡米饭,33分钟,由美团快送提供配送服务,0,81,起送 ¥15,免配送费,32.015301,120.856125,00:00-23:59,0
江苏省,连云港市,赣榆区,东北老式麻辣烫（赣榆时代店）,4.6,341,月售704,人均 ¥20,美食 川菜,32分钟,,1,87,起送 ¥15,配送 ¥5,34.837973,119.131487,"00:00-03:00,06:00-23:59",0
江西省,抚州市,黎川县,昌盛大药房（抚州黎川未来城店）,0.0,7,月售2,,送药上门,30分钟,,1,0,起送 ¥15,免配送费,27.282673,116.916814,07:30-21:30,1
江西省,新余市,渝水区,味柠檬活力烘培（安鑫雅庭店）,4.3,48,月售82,人均 ¥24,美食,30分钟,,1,0,起送 ¥15,配送 ¥3,27.809007,114.930079,08:00-22:00,0
江西省,赣州市,兴国县,知味面馆·农家菜·黄焖鸡米饭,0.0,46,月售24,,美食 其他地方菜,32分钟,,1,0,起送 ¥15,配送 ¥1,26.336455,115.356625,"10:40-14:30,17:00-21:30",0
江西省,宜春市,高安市,辉煌酒家（八景店）,0.0,4,月售11,,美食 其他地方菜,38分钟,,1,0,起送 ¥15,配送 ¥3,28.172608,115.484779,"10:30-14:00,17:00-22:50",0
江西省,景德镇市,浮梁县,天然呆·新茶饮（景德镇浮梁店）,4.5,452,月售951,人均 ¥11,甜点饮品,30分钟,,1,80,起送 ¥15,免配送费,29.343446,117.217481,10:00-21:30,0
江西省,九江市,濂溪区,旋风的蛋包饭·寿司饭,4.5,739,月售823,人均 ¥12,美食 其他饭类套餐,40分钟,由美团快送提供配送服务,0,85,起送 ¥15,免配送费,29.672653,116.00311,10:00-23:00,0
辽宁省,沈阳市,和平区,杨记小骨头羊杂馆（南五店）,4.8,4,月售0,,美食 其他地方菜,30分钟,,0,67,起送 ¥15,配送 ¥3.5,41.777194,123.410018,10:00-21:00,0
辽宁省,营口市,大石桥市,建一小雪春饼店,0.0,16,,,美食 地方菜,60分钟,,1,0,起送 ¥15,配送 ¥4,40.627451,122.506885,08:20-20:48,0
辽宁省,沈阳市,大东区,遇见油条豆浆,4.8,600,月售1048,人均 ¥12,美食 豆浆/油条,30分钟,由美团快送提供配送服务,0,95,起送 ¥15,配送 ¥1,41.795761,123.468462,05:30-13:00,0
辽宁省,抚顺市,望花区,西塔家烤冷面,4.9,1003,月售1472,人均 ¥16,美食 铁板类小吃,30分钟,,1,83,起送 ¥15,免配送费,41.84819,123.80569,09:00-20:50,0
辽宁省,大连市,甘井子区,赵老实现蒸凉皮,4.8,31,月售52,人均 ¥24,美食 凉皮/凉粉/擀面皮,32分钟,由美团快送提供配送服务,0,83,起送 ¥15,免配送费,38.864302,121.532605,09:30-19:30,0
辽宁省,盘锦市,大洼区,柠檬工坊（三百五楼）,0.0,3,月售1,人均 ¥9,甜点饮品 奶茶果汁,65分钟,,1,0,起送 ¥15,免配送费,40.995298,122.06795,09:00-20:00,1
辽宁省,沈阳市,苏家屯区,老董熏拌鸡架老式麻辣烫,4.9,14,月售59,,美食 快餐小吃,40分钟,,0,54,起送 ¥15,配送 ¥5.5,41.602794,123.416925,10:00-21:30,0
辽宁省,大连市,沙河口区,李先生牛肉面（大连幸福一家店）,5.0,459,月售587,人均 ¥25,美食 其他面馆,44分钟,,1,100,起送 ¥15,配送 ¥1.1,38.90123,121.57601,08:05-20:24,0
内蒙古自治区,赤峰市,林西县,过记杭州小笼包（五道街店）,4.8,1309,月售1000+,人均 ¥12,美食 包子/生煎,30分钟,,1,98,起送 ¥15,免配送费,43.600721,118.061849,06:00-21:00,0
内蒙古自治区,呼和浩特市,赛罕区,福禧饺子,2.7,102,月售200+,人均 ¥18,美食 饺子,30分钟,由美团快送提供配送服务,0,0,起送 ¥15,配送 ¥1,40.801667,111.69709,00:00-23:59,0
内蒙古自治区,呼和浩特市,和林格尔县,品螺记螺蛳粉渔小妹和卤少侠,4.6,35,月售32,,美食 盖浇饭,30分钟,,1,92,起送 ¥15,配送 ¥1,40.495566,111.79526,09:00-21:30,0
内蒙古自治区,呼伦贝尔市,扎兰屯市,炸串专营,4.7,568,月售500+,人均 ¥21,美食 炸物类小吃,48分钟,,1,80,起送 ¥15,配送 ¥3,48.008808,122.747682,"00:00-04:00,10:00-23:59",0
内蒙古自治区,巴彦淖尔市,杭锦后旗,小兄弟鸡蛋灌饼,4.7,283,月售100+,,美食 煎饼果子/卷饼/手抓饼,33分钟,,1,100,起送 ¥15,夜间配送 ¥2,40.886566,107.144027,07:00-23:30,0
内蒙古自治区,呼和浩特市,玉泉区,国大药房（186观澜国际店）,4.9,78,月售100+,,送药上门,40分钟,由美团快送提供配送服务,0,86,起送 ¥15,免配送费,40.763814,111.654893,07:30-20:45,1
内蒙古自治区,呼和浩特市,托克托县,无名缘米粉(转盘店）,5.0,119,月售300+,人均 ¥19,美食 日本料理,30分钟,,1,80,起送 ¥15,配送 ¥3.5,40.277672,111.20092,09:30-22:10,0
内蒙古自治区,呼和浩特市,土默特左旗,舅是肉多.饭铺（金川店）,4.8,407,月售2000+,人均 ¥17,美食 其他饭类套餐,35分钟,,1,95,起送 ¥15,配送 ¥3,40.792782,111.553,09:50-21:25,0
内蒙古自治区,包头市,昆都仑区,蜜雪冰城（前进道步行街店）,5.0,785,月售200+,人均 ¥7,甜点饮品,30分钟,,1,88,起送 ¥15,免配送费,40.661371,109.816869,09:40-22:15,0
内蒙古自治区,包头市,东河区,仁和堂药店（二宫店）,0.0,4,月售4,,送药上门,30分钟,,1,0,起送 ¥15,免配送费,40.580737,110.028727,07:30-20:50,1
山东省,聊城市,高唐县,百年康润大药房（雅居店）,0.0,5,月售2,,送药上门,35分钟,,1,0,起送 ¥15,免配送费,36.865341,116.227896,08:00-20:30,1
山东省,德州市,临邑县,海贝克汉堡(比德弗店),0.0,55,月售41,,美食 汉堡,30分钟,,1,0,起送 ¥15,配送 ¥3,37.172679,116.865917,09:00-21:00,0
山东省,德州市,德城区,老高家包子•匠心90年,4.7,4466,月售2000,人均 ¥19,美食 包子/生煎,40分钟,,1,,起送 ¥15,配送 ¥2.9,37.452972,116.31179,"06:00-14:00,16:00-21:00",0
山东省,临沂市,临沭县,小王香河肉饼,4.8,675,月售1552,人均 ¥14,美食 其他地方菜,31分钟,,1,100,起送 ¥15,免配送费,34.923,118.647258,06:30-21:30,0
山东省,临沂市,兰山区,豆豆甜品屋,4.2,586,月售175,人均 ¥39,甜点饮品,119分钟,由 美团跑腿 提供送餐服务,0,37,起送 ¥15,配送 ¥4,35.056742,118.321494,08:00-22:00,1
山东省,济宁市,任城区,老鸡汤葱油饼,4.5,211,月售1444,人均 ¥13,美食 烧饼/馅饼,30分钟,,0,74,起送 ¥15,配送 ¥0.5,35.409655,116.582697,03:41-21:00,0
山东省,潍坊市,昌邑市,瑶香缘过桥米线,5.0,460,月售659,人均 ¥12,美食 米粉/米线,40分钟,,1,84,起送 ¥15,免配送费,36.854335,119.397967,09:00-23:30,0
山东省,潍坊市,寒亭区,碳木香烤鱼,0.0,1,月售2,,美食 烤鱼,30分钟,,1,0,起送 ¥15,配送 ¥1.4,36.749754,119.174676,10:00-22:00,0
山东省,德州市,齐河县,一只酸奶牛（齐河万达店）,5.0,23,月售14,人均 ¥18,甜点饮品,40分钟,,1,95,起送 ¥15,免配送费,36.77393,116.76391,09:40-22:00,0
山东省,潍坊市,高密市,庆林生日蛋糕店,0.0,1,月售1,人均 ¥99,甜蜜蛋糕,44分钟,由商家提供配送服务,0,0,起送 ¥15,免配送费,36.382033,119.749789,07:00-21:00,0
山东省,潍坊市,高密市,蟹知府·蟹肉煲·鸡爪煲（高密店）,4.6,691,月售624,人均 ¥21,美食 其他饭类套餐,40分钟,,1,89,起送 ¥15,配送 ¥1,36.380924,119.754306,09:00-23:59,0
山东省,临沂市,郯城县,花屋炸串,5.0,49,月售32,,美食 煎饼果子/卷饼/手抓饼,49分钟,由商家提供配送服务,1,0,起送 ¥15,配送 ¥4,34.613574,118.344134,09:07-21:30,0
山东省,潍坊市,寒亭区,果匠鲜果捞,5.0,384,月售644,,生鲜果蔬,56分钟,,1,71,起送 ¥15,免配送费,36.76405,119.205933,11:00-20:00,0
山东省,威海市,荣成市,刘记酱骨头,4.2,72,月售85,,美食 其他地方菜,30分钟,,1,0,起送 ¥15,配送 ¥1,36.931052,122.40506,10:00-21:30,0
山东省,潍坊市,潍城区,雞星高照.烤鸡王（潍坊店）,4.9,211,月售511,人均 ¥25,美食 烤物类小吃,44分钟,由美团快送提供配送服务,0,75,起送 ¥15,配送 ¥1.4,36.706392,119.100872,08:58-21:58,0
山东省,潍坊市,高密市,青艺（维客店）,5.0,26,月售263,人均 ¥21,美食,36分钟,,1,98,起送 ¥15,配送 ¥3,36.381109,119.765723,07:30-20:00,1
山西省,忻州市,原平市,桥头勾刀面,0.0,32,月售1,,美食 其他面馆,36分钟,,1,,起送 ¥15,配送 ¥1,38.728868,112.725494,"11:00-14:30,17:00-20:00",0
山西省,太原市,迎泽区,蜜雪冰城（潮流汇店）,4.6,558,月售1626,人均 ¥7,甜点饮品,50分钟,,1,95,起送 ¥15,免配送费,37.869087,112.570214,10:00-23:15,0
山西省,晋城市,城区,王先生·无骨烤鱼饭（王台店）,4.4,141,月售264,人均 ¥19,美食 烤鱼,47分钟,,1,73,起送 ¥15,配送 ¥2.5,35.557665,112.904302,09:00-23:00,0
山西省,晋中市,榆次区,喜士多便利店,0.0,9,月售23,,超市便利,50分钟,,1,0,起送 ¥15,配送 ¥4.5,37.666894,112.730563,10:00-22:00,1
山西省,朔州市,朔城区,煎饼哥（开发店）,4.6,514,月售627,人均 ¥12,美食 煎饼果子/卷饼/手抓饼,38分钟,,1,65,起送 ¥15,配送 ¥2.5,39.352435,112.451976,"06:50-13:00,16:00-20:00",0
山西省,晋中市,昔阳县,老潼关肉夹馍（现代城店）,4.3,283,月售602,人均 ¥13,美食 肉夹馍,40分钟,,1,97,起送 ¥15,配送 ¥1.5,37.601448,113.703496,"09:00-13:30,17:00-21:30",0
山西省,晋城市,陵川县,苒苒东游记,4.2,63,月售55,人均 ¥22,美食,50分钟,,1,0,起送 ¥15,配送 ¥3.5,35.774048,113.284658,10:00-20:30,0
陕西省,西安市,雁塔区,宝宝面皮（泰华金贸店）,5.0,46,月售200+,人均 ¥16,美食 凉皮/凉粉/擀面皮,40分钟,由美团快送提供配送服务,0,0,起送 ¥15,免配送费,34.224297,108.887276,10:00-19:30,0
陕西省,延安市,志丹县,唯一婚庆鲜花,0.0,3,月售1,,浪漫鲜花,35分钟,,1,,起送 ¥15,免配送费,36.819993,108.771603,08:00-23:00,1
陕西省,汉中市,汉台区,蜜雪冰城（人民路店）,4.8,331,月售910,人均 ¥8,甜点饮品,30分钟,,1,100,起送 ¥15,配送 ¥2,33.08724,107.02929,10:00-22:00,0
陕西省,西安市,莲湖区,蜜雪冰城（立新街店）,4.5,264,月售400+,人均 ¥8,甜点饮品,55分钟,,1,100,起送 ¥15,免配送费,34.273536,108.942925,10:00-17:25,0
陕西省,西安市,雁塔区,这家店不错牛肉面（高新店）,4.7,2761,月售1000+,人均 ¥18,美食 其他面馆,49分钟,由美团快送提供配送服务,0,86,起送 ¥15,配送 ¥1.7,34.232879,108.874771,08:30-20:30,0
陕西省,汉中市,汉台区,秀莲胡妈妈（汉中吾悦广场店）,0.0,28,月售0,,美食,56分钟,,1,0,起送 ¥15,配送 ¥1.1,33.073269,106.995295,11:00-21:30,0
陕西省,西安市,雁塔区,广济大药房（国大广济矿山路店）,5.0,82,月售177,,送药上门,40分钟,,1,,起送 ¥15,免配送费,34.301127,108.99871,07:30-22:30,1
陕西省,咸阳市,秦都区,茶百道（正兴广场店）,4.8,823,月售1000+,,甜点饮品,35分钟,,1,76,起送 ¥15,免配送费,34.335665,108.713396,10:20-20:30,0
陕西省,汉中市,勉县,客莱堡（三国广场店）,4.7,813,月售968,人均 ¥17,美食 汉堡,40分钟,,1,99,起送 ¥15,夜间配送 ¥2,33.154739,106.687821,08:30-23:00,0
上海市,上海市,松江区,Nowwa挪瓦咖啡（文汇路店）,5.0,351,月售900+,人均 ¥14,甜点饮品,44分钟,由美团快送提供配送服务,0,55,起送 ¥15,免配送费,31.049748,121.219281,09:00-19:30,0
上海市,上海市,长宁区,皖灶小厨·经典家常菜（宝龙城店）,0.0,0,月售0,,美食 徽菜,53分钟,,0,66,起送 ¥15,配送 ¥4,31.205673,121.428546,10:00-22:00,0
四川省,乐山市,峨眉山市,COCOTEA•BOSS茶饮（马路桥店）,4.4,435,月售500+,人均 ¥11,甜点饮品,35分钟,,1,94,起送 ¥15,配送 ¥1,29.570559,103.457633,10:30-20:30,0
四川省,成都市,青羊区,螺鼎记螺蛳粉（星耀天都店）,4.8,1660,月售3000+,人均 ¥17,美食 螺蛳粉,37分钟,由美团快送提供配送服务,0,97,起送 ¥15,配送 ¥1,30.700414,104.096,"00:00-02:00,08:30-23:59",0
四川省,成都市,金牛区,红旗连锁（新都芙蓉名城店）,0.0,2,月售5,,超市便利,36分钟,,1,,起送 ¥15,配送 ¥6,30.81395,104.179639,08:00-22:00,1
四川省,资阳市,安岳县,夜烧王（炒饭、盖浇饭）,4.0,193,月售500+,人均 ¥13,美食 炒饭,30分钟,,1,100,起送 ¥15,免配送费,30.110555,105.343417,"00:00-02:00,10:00-14:30,18:30-23:59",0
四川省,成都市,成华区,螺鼎记螺蛳粉(电子科大店),4.7,1818,月售2986,人均 ¥16,美食 螺蛳粉,30分钟,,1,97,起送 ¥15,夜间配送 ¥4,30.66905,104.102105,00:01-23:59,0
四川省,德阳市,旌阳区,上吉铺黄焖鸡米饭,4.8,97,月售1000,人均 ¥21,美食 黄焖鸡米饭,30分钟,,1,94,起送 ¥15,配送 ¥4.3,31.089803,104.384492,10:00-21:00,0
四川省,甘孜藏族自治州,泸定县,回头客小吃+麻辣烫,4.5,171,月售200+,人均 ¥19,美食 麻辣烫/关东煮,30分钟,,1,96,起送 ¥15,配送 ¥1,29.911844,102.235805,"00:00-02:00,08:00-23:59",0
四川省,绵阳市,梓潼县,军哥小炒(木桶饭）,4.9,227,月售477,人均 ¥26,美食 其他地方菜,40分钟,,1,92,起送 ¥15,配送 ¥1,31.633216,105.156826,10:00-22:00,0
四川省,绵阳市,盐亭县,酒等了•爆炒（盐亭店）,0.0,25,月售1,,美食 烧烤,41分钟,,1,0,起送 ¥15,免配送费,31.21992,105.392488,18:00-23:59,0
四川省,成都市,金牛区,贡井人家•盐帮菜(北门店),4.9,3112,月售2000+,人均 ¥25,美食 川菜,40分钟,,1,86,起送 ¥15,免配送费,30.680002,104.086361,09:30-22:30,0
四川省,成都市,武侯区,严太婆锅魁,4.6,423,月售600+,人均 ¥16,美食 锅盔,31分钟,由美团快送提供配送服务,0,82,起送 ¥15,配送 ¥2.5,30.650925,104.002666,08:30-23:00,0
四川省,德阳市,广汉市,快乐炒粉店.炒饭.炸炸,3.8,103,月售100,人均 ¥18,美食 炸物类小吃,30分钟,,1,90,起送 ¥15,免配送费,30.971041,104.275661,"00:00-01:55,11:00-23:59",0
四川省,成都市,新都区,正宗新疆炒米粉,4.8,2106,月售3000+,人均 ¥20,美食 米粉/米线,32分钟,由美团快送提供配送服务,0,89,起送 ¥15,免配送费,30.772143,104.059433,10:00-22:00,0
四川省,宜宾市,叙州区,易家小面馆,0.0,21,月售3,,美食 其他面馆,35分钟,,1,0,起送 ¥15,配送 ¥4,28.718272,104.540182,07:00-20:00,0
四川省,成都市,武侯区,丸摩堂鲜果茶（玉林北路店）,4.9,1698,月售1000+,人均 ¥16,生鲜果蔬,34分钟,由美团快送提供配送服务,0,76,起送 ¥15,配送 ¥1.5,30.629749,104.058446,10:30-23:59,0
四川省,成都市,温江区,西汀尚品手工烘焙,0.0,6,月售30,人均 ¥21,美食,50分钟,由 美团跑腿 提供送餐服务,0,0,起送 ¥15,配送 ¥1,30.705497,103.864391,10:00-21:29,0
四川省,乐山市,市中区,刀白鳳香港手撕鸡（乐山店）,4.6,682,月售1800,人均 ¥21,美食 其他饭类套餐,30分钟,,1,100,起送 ¥15,免配送费,29.59339,103.74992,10:00-23:00,0
天津市,天津市,滨海新区,汤潮鲜炖•猪肚鸡汤捞饭(开发区店),4.9,504,月售2000+,人均 ¥24,美食 其他汤粉店,42分钟,由美团快送提供配送服务,0,61,起送 ¥15,免配送费,39.02259,117.700229,09:30-22:00,0
天津市,天津市,滨海新区,鑫银餐厅（家常炒菜）,4.2,21,月售200+,人均 ¥18,美食 其他地方菜,50分钟,,1,0,起送 ¥15,配送 ¥3,39.253737,117.816701,"10:00-14:00,16:00-21:00",0
天津市,天津市,蓟州区,超姐烤冷面(美食广场店),0.0,15,月售79,人均 ¥18,美食 日本料理,32分钟,,1,0,起送 ¥15,配送 ¥5,40.043483,117.421556,06:45-23:00,0
天津市,天津市,武清区,津福虹蛋糕,0.0,11,月售12,人均 ¥43,甜蜜蛋糕,30分钟,由 美团跑腿 提供送餐服务,0,0,起送 ¥15,配送 ¥2,39.528942,117.192962,08:00-21:00,0
天津市,天津市,宁河区,中国兰州牛肉拉面店（京港国际城店）,0.0,11,月售7,人均 ¥19,美食 中式拉面,30分钟,,1,0,起送 ¥15,免配送费,39.264046,117.819936,08:00-20:00,0
新疆维吾尔自治区,喀什地区,巴楚县,都城美食,3.7,30,月售93,,美食 其他地方菜,39分钟,,1,0,起送 ¥15,配送 ¥4,39.778826,78.546259,10:00-23:00,0
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市,好优多购物中心,5.0,69,月售100+,,超市便利,30分钟,,1,100,起送 ¥15,配送 ¥4,39.709941,76.170046,"00:00-02:00,10:30-23:59",1
新疆维吾尔自治区,喀什地区,巴楚县,龙师傅椒麻鸡,4.8,132,月售124,,美食 新疆菜,30分钟,,1,100,起送 ¥15,配送 ¥4,39.796703,78.547118,11:00-22:00,0
云南省,昭通市,大关县,吃货坊,4.5,177,月售256,人均 ¥18,美食 其他面馆,35分钟,,1,100,起送 ¥15,配送 ¥2,27.751243,103.892388,08:00-20:00,0
云南省,昆明市,西山区,惠之家便利店,0.0,3,月售1,,超市便利,30分钟,由美团快送提供配送服务,0,0,起送 ¥15,夜间配送 ¥7,24.965527,102.70499,00:00-23:59,1
云南省,曲靖市,麒麟区,果麦（雄业金都店）,4.2,240,月售403,人均 ¥8,甜点饮品,56分钟,,1,100,起送 ¥15,免配送费,25.491925,103.791656,11:00-22:10,0
云南省,文山壮族苗族自治州,马关县,华美轩糕点,0.0,3,月售1,人均 ¥151,甜点饮品,30分钟,,1,0,起送 ¥15,配送 ¥3,23.012638,104.396151,08:08-22:00,0
云南省,红河哈尼族彝族自治州,弥勒市,吉源屋•日式拉面,4.1,350,月售1968,人均 ¥17,美食 日本料理,35分钟,,1,100,起送 ¥15,配送 ¥3,24.409534,103.429727,08:05-19:00,0
云南省,曲靖市,麒麟区,虾鲜森龙虾·烧烤·虾尾,4.8,78,月售142,,美食 小龙虾,30分钟,,1,0,起送 ¥15,配送 ¥2,25.510957,103.805238,09:00-11:00,0
云南省,大理白族自治州,大理市,金麦香烘焙,0.0,0,月售2,人均 ¥152,美食,44分钟,,1,0,起送 ¥15,免配送费,25.59396,100.23056,09:00-23:59,0
云南省,临沧市,永德县,桃喜食居（炒饭盖饭小吃）,4.9,186,月售341,,美食 炒饭,35分钟,,1,100,起送 ¥15,配送 ¥1.5,24.0215,99.258727,11:00-21:00,0
云南省,普洱市,景东彝族自治县,盖不同,0.0,3,月售3,人均 ¥17,美食,35分钟,,1,0,起送 ¥15,配送 ¥2,24.447861,100.832407,10:30-20:00,0
云南省,西双版纳傣族自治州,景洪市,角落傣泐小吃店,4.7,330,月售700+,人均 ¥26,美食 盖浇饭,40分钟,,1,73,起送 ¥15,配送 ¥3.99,22.005257,100.763541,"00:00-02:00,08:00-23:59",0
云南省,红河哈尼族彝族自治州,弥勒市,之佳便利（弥勒吉山北路店）,4.9,40,月售86,,超市便利,40分钟,,1,100,起送 ¥15,免配送费,24.408696,103.436234,09:00-22:30,1
云南省,昆明市,嵩明县,故事语茶,0.0,6,月售20,人均 ¥13,美食,44分钟,由商家提供配送服务,0,0,起送 ¥15,配送 ¥3,25.307054,103.050247,11:30-22:00,0
云南省,德宏傣族景颇族自治州,盈江县,雅石木桶鱼,0.0,3,月售6,,美食 鱼火锅,47分钟,,1,,起送 ¥15,配送 ¥4,24.714644,97.945499,10:00-21:00,0
云南省,昭通市,威信县,不二夜宵(烧烤),4.4,1544,月售2179,人均 ¥23,美食 烧烤,44分钟,,1,84,起送 ¥15,配送 ¥2,27.844265,105.037132,"00:00-02:00,18:00-23:59",0
浙江省,台州市,路桥区,晨曦粥铺（鸡丝胡辣汤，焖面）,4.7,2156,月售3179,人均 ¥19,美食 粥店,42分钟,由美团快送提供配送服务,2,79,起送 ¥15,免配送费,28.569852,121.382311,00:00-23:59,0
浙江省,丽水市,云和县,好周道（粥·解放东街店）,0.0,50,月售53,,美食 粥店,40分钟,,1,0,起送 ¥15,配送 ¥1.5,28.111051,119.575819,07:30-23:59,0
浙江省,宁波市,鄞州区,果缘果业（天一店）,0.0,199,月售0,,生鲜果蔬,170分钟,由 美团跑腿 提供配送服务,0,0,起送 ¥15,免配送费,29.865363,121.555468,00:00-23:59,1
